594. IMPORTAR UN COMINO,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
595. IR AL GRANO,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
596. IR TRAS LA ZANAHORIA,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
"597. LA CABRA, AL MONTE TIRA",Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
599. LA CURIOSIDAD MATA AL HOMBRE,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
600. LÁGRIMAS DE COCODRILO,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
601. LA LEY DEL GALLINERO,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
603. LLORAR COMO TERNERO MAMÓN,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
605. MALA LECHE,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
606. MAR DE FONDO,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
607. MÁS LOCA QUE UNA CABRA,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
608. METER LA MULA,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
609. METERSE COMO PIOJO POR COSTURA,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
610. METERSE EN UN BERENJENAL,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
611. ¡MI PERRO CAZÓ UNA MOSCA!,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
612. NACER DE UN REPOLLO,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
614. NO ES MOCO DE PAVO,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
617. PEDIRLE PERAS AL OLMO,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
"618. PERRO QUE LADRA, NO MUERDE",Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
619. PISAR EL PALITO,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
621. RARA AVIS,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
623. SACAR CARPIENDO,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
624. SACAR COMO CHICHARRA DEL ALA,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
625. SALGA PATO O GALLARETA,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
626. SALTAR LA LAUCHA,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
627. SEPARAR LA PAJA DEL TRIGO,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
628. SER COMO LA GATA FLORA,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
629. SUBIRSE LA MOSTAZA,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
630. ¡TARDE PIASTE!,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
631. TENER AGALLAS,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
632. TENER COLA DE PAJA,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
633. TENER LENGUA DE VÍBORA,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
635. TENER POCAS PULGAS,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
636. TENER SANGRE DE PATO,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
638. UNA BOLSA DE GATOS,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
639. UNA GOLONDRINA NO HACE VERANO,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
640. UN PEZ GORDO,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
641. VENIR AL PELO,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
642. VENIR CON EL CABALLO CANSADO,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
643. VIENTO EN POPA,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
644. Y OTRAS YERBAS…,Expresión idiomática o frase común en Argentina (Capítulo: NATURALEZA).,,IDIOM
648. APROVECHA EL DÍA,Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
649. ¡ARAMOS...! DIJO EL MOSQUITO,Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
651. COMIDA PANTAGRUÉLICA,Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
"652. CONTIGO, PAN Y CEBOLLA",Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
653. CONVIDADO DE PIEDRA,Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
654. DOLCE FAR NIENTE,Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
655. EL CONVENTILLO DE LA PALOMA,Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
"658. ¡ELEMENTAL, WATSON!",Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
659. EL ÚLTIMO DE LOS MOHICANOS,Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
660. ESCUPIR EL ASADO,Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
661. HACETE AMIGO DEL JUEZ,Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
"664. JUVENTUD, DIVINO TESORO",Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
665. LA CIGARRA Y LA HORMIGA,Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
666. LA CUEVA DEL VIEJO VIZCACHA,Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
"667. LADRAN SANCHO, SEÑAL QUE CABALGAMOS",Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
671. LA OCASIÓN HACE AL LADRÓN,Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
672. LA PARTE DEL LEÓN,Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
675. LOS HERMANOS SEAN UNIDOS,Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
677. NO DEJAR TÍTERE CON CABEZA,Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
684. NUNCA SEGUNDAS PARTES FUERON BUENAS,Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
685. PARECE QUE FUE AYER,Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
686. PODEROSO CABALLERO ES DON DINERO,Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
687. PONER EL CASCABEL AL GATO,Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
688. SALIR CON UN DOMINGO SIETE,Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
689. SE HACE CAMINO AL ANDAR,Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
690. SER DE MANUAL,Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
691. SER HEIDI,Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
692. SER LA CENICIENTA,Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
693. SER O NO SER,Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
694. SER UN VIEJO HUCHA,Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
695. SETENTA BALCONES Y NINGUNA FLOR,Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
696. TENER LA BOLA DE CRISTAL,Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
701. TODO TIEMPO PASADO FUE MEJOR,Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
702. UN TRABAJO DE ENANO,Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
703. VOLVERÉ Y SERÉ MILLONES,Expresión idiomática o frase común en Argentina (Capítulo: LITERATURA).,,IDIOM
"704. ¡ADENTRO, MI ALMA!",Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
"705. ¡ADIÓS, PAMPA MÍA!",Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
"706. ¡AL AGUA, PATO!",Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
707. ¡A LA MARCHANTA!,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
708. AL SABER LE LLAMAN SUERTE,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
709. ¡ANDÁ A CANTARLE A GARDEL!,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
710. ¡AL COLÓN! ¡AL COLÓN!,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
711. AL DON PIRULERO,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
712. BAILAR CON LA MÁS FEA,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
713. BATIR EL PARCHE,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
714. CALIENTE COMO NEGRA EN BAILE,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
"716. ¡¿CÓMO ESTAMOS HOY, EH…?!",Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
717. COMO SALAMANCA AL PIANO,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
718. CON BOMBOS Y PLATILLOS,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
719. ¡¿DECIME QUÉ SE SIENTE?!,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
720. DERECHO VIEJO,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
721. ¡DIOS SALVE AL REY!,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
722. EL GRAN BONETE,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
726. EL QUE TOCA NUNCA BAILA,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
727. EL RANCHO ´E LA CAMBICHA,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
728. EL TIEMPO PASA…,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
729. ENTRE PITOS Y FLAUTAS,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
731. ES PREFERIBLE REÍR QUE LLORAR,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
734. ESTAR MEDIO TOCAME UN TANGO,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
735. FLOR DE UN DÍA,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
736. FUMANDO ESPERO,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
"737. GRACIAS, A LA VIDA",Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
738. ¡GRACIAS… TOTALES! ,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
739. HACER LA SEGUNDA,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
"741. ¡HOGAR, DULCE HOGAR!",Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
743. LA BIBLIA Y EL CALEFÓN,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
750. LA VIDA TE DA SORPRESAS,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
"752. MADRE, HAY UNA SOLA",Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
754. MANO A MANO,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
756. NO VAMO´ A TRABAJAR,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
757. ...PERO EL PONCHO NO APARECE,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
758. POBRE MI MADRE QUERIDA,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
"759. ¡PONIENDO, ESTABA LA GANSA!",Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
"760. POR AHÍ, CANTABA GARAY",Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
"762. ¡PUGLIESE, PUGLIESE, PUGLIESE!",Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
763. ¡¿QUÉ ME CONTURSI?!,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
"765. QUIZÁS. QUIZÁS, QUIZÁS",Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
766. SACARLE VIRUTA AL PISO,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
"767. SALUD, DINERO Y AMOR",Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
768. SER GARDEL Y LE PERA,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
769. SER LOS SALIERI,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
770. SIGA EL BAILE...,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
771. SOÑAR Y NADA MÁS,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
"772. TE FUISTE, POR LOS VISCONTI",Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
773. TENER LA BATUTA,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
774. TENER UN CORSO EN CONTRAMANO,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
775. TENER UN MAMBO,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
776. TOCAR DE OÍDO,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
777. ÚLTIMO TREN A LONDRES,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
779. UÑAS DE GUITARRERO,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
780. VEINTE AÑOS NO ES NADA,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
781. VOLVIÓ UNA NOCHE,Expresión idiomática o frase común en Argentina (Capítulo: MÚSICA).,,IDIOM
"DEPORTE, JUEGOS Y COMPETENCIAS","Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
782. ABRAZO DE GOL,"Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
783. A CALZÓN QUITADO,"Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
784. AGARRAR EN OFFSIDE,"Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
785. ABRIRSE DE PIERNAS,"Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
787. BAJAR LA GUARDIA,"Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
788. CANTAR LAS 40,"Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
789. CARA DE PÓKER,"Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
790. CARTÓN LLENO,"Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
791. CIRCO ROMANO,"Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
792. COLGAR LOS BOTINES / GUANTES,"Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
793. COMERSE LA CURVA,"Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
794. CON LOS TAPONES DE PUNTA,"Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
795. CONOCER EL PAÑO,"Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
796. CORTITA Y AL PIE,"Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
797. DAR EN EL CLAVO,"Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
798. DE CHICOTE ALZADO,"Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
799. DEJARLA PICANDO,"Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
800. DE PUNTA EN BLANCO,"Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
801. DOS POTENCIAS SE SALUDAN,"Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
802. EL DIA DEL ARQUERO,"Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
803. EL DREAN TEAM,"Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
805. ESTAR CONTRA LAS CUERDAS,"Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
806. ESTAR EN LA CUERDA FLOJA,"Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
807. ESTAR EN LA PALMERA,"Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
808. ESTAR EN LA LONA,"Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
809. ESTAR EN LAS GATERAS,"Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
811. FINAL DE BANDERA VERDE,"Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
812. FUNDIR VIELA,"Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
"813. FÚTBOL, PASIÓN DE MULTITUDES","Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
814. ¡GRACIAS! EMPLEADO…,"Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
815. HACER SAPO,"Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
816. HACERSE EL SOTA,"Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
817. IRSE AL MAZO,"Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
818. IS VERY DIFFICULT,"Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
819. JUGADA DE AJEDREZ,"Expresión idiomática o frase común en Argentina (Capítulo: DEPORTE, JUEGOS Y COMPETENCIAS).",,IDIOM
