language_code,category,region_code,Term_Phrase_Item,notes,tags
es-AR,IDIOM,Argentina,HARINA DE OTRO COSTAL,Idiomatic expression or common phrase in Argentina.  The provided text does not offer a translation or explanation of the idiom's meaning.,"Argentina, Idiom, Everyday Life"
es-AR,IDIOM,Argentina,HAY AMORES QUE MATAN,"Idiomatic expression or common phrase in Argentina.  The phrase translates to ""There are loves that kill.""  It refers to the intensely passionate and potentially destructive nature of some romantic relationships. The context suggests it's used in everyday conversation (VIDA COTIDIANA).","Idiomatic,Relationship,Argentina"
es-AR,IDIOM,Argentina,HAY PARA HACER DULCE,"This is an idiomatic expression or common phrase in Argentina.  The literal translation is ""There is enough to make sweets.""  It implies that there is an abundance of something, often referring to a surplus of a particular ingredient or resource. The context suggests it's used in everyday life.","Argentina,Abundance,Informal"
es-AR,IDIOM,Argentina,HIPPIE CON OSDE,"Idiomatic expression or common phrase in Argentina.  The phrase likely refers to someone who appears to be a hippie (counter-culture, free-spirited) but who also has access to and utilizes OSDE, a significant and relatively expensive private health insurance provider in Argentina. This creates an ironic juxtaposition, suggesting a contradiction between outward appearance and socioeconomic reality.","Irony,Argentina,SocialClass"
es-AR,IDIOM,Argentina,IR A LAS CHAPAS,Idiomatic expression or common phrase in Argentina.  The provided text does not give a definition of the phrase itself.,"Argentina,Idiomatic,Everyday Life"
es-AR,IDIOM,Argentina,IR A LOS BIFES,Idiomatic expression or common phrase in Argentina.  The provided text does not give a direct translation or explanation of the meaning.  The chapter 'VIDA COTIDIANA' (Daily Life) suggests it's used in everyday conversation.,"Argentina, Idiom, Informal"
es-AR,IDIOM,Argentina,LA BELLEZA VA POR DENTRO,"This is an idiomatic expression or common phrase in Argentina.  It translates to ""Beauty comes from within.""  The provided context indicates it's related to daily life (VIDA COTIDIANA).","idiom,Argentina,proverb"
es-AR,IDIOM,Argentina,LA FRUTILLA DEL POSTRE,"Idiomatic expression or common phrase in Argentina (Chapter: DAILY LIFE).  It literally translates to ""the strawberry of the dessert,"" but figuratively refers to something that is the best part, the final touch, or the perfect ending to a situation or event.","Argentina, Idiom, Figurative"
es-AR,IDIOM,Argentina,LA GOTA QUE REBALSÓ EL VASO,"Idiomatic expression or common phrase in Argentina.  It literally translates to ""the drop that overflowed the glass.""  It refers to the final event or action in a series of negative events that causes a breaking point or a significant reaction.  It implies that a situation has become unbearable due to a culmination of smaller problems.","idiom,Argentina,frustration"
es-AR,IDIOM,Argentina,LAS APARIENCIAS ENGAÑAN,"This is an idiomatic expression or common phrase in Argentina.  It translates to ""Appearances deceive"" or ""Don't judge a book by its cover"" in English.  The entry indicates it's used in everyday life (VIDA COTIDIANA).","idiom,Argentina,proverb"
es-AR,PROVERB,Argentina,LAS CUENTAS CLARAS CONSERVAN LA AMISTAD,"This is an idiomatic expression or common phrase in Argentina.  It translates to ""Clear accounts preserve friendship.""  It implies that transparency and honesty in financial matters are crucial for maintaining good relationships.","Proverb,Friendship,Honesty"
es-AR,IDIOM,Argentina,LAS JOYAS DE LA ABUELA,"Idiomatic expression or common phrase in Argentina.  The provided text does not give a definition of the phrase itself, only stating its common usage in Argentina within the context of daily life ('VIDA COTIDIANA').","Argentina, Idiom, Daily Life"
es-AR,IDIOM,Argentina,LA SOMBRA NEGRA,Idiomatic expression or common phrase in Argentina.  The provided text does not give a definition of the phrase itself.,"Argentina,Idiomatic Expression,Daily Life"
es-AR,IDIOM,Argentina,LAVADO Y PLANCHADO,"Idiomatic expression or common phrase in Argentina.  The provided text does not give a definition of the phrase itself, only that it is an idiom used in daily life.","Argentina,Daily Life,Laundry"
es-AR,IDIOM,Argentina,LLEVAR LA MARCA EN EL ORILLO,Idiomatic expression or common phrase in Argentina (Chapter: DAILY LIFE).  The exact meaning is not provided in the raw data.,"Argentina,Idiomatic,Daily Life"
es-AR,IDIOM,Argentina,LLORAR LA CARTA,Idiomatic expression or common phrase in Argentina.  The provided text does not give a definition of the phrase itself.,"Argentina,Idiomatic Expression,Daily Life"
es-AR,PROVERB,Argentina,LO PROMETIDO ES DEUDA,"A common idiomatic expression in Argentina meaning ""A promise is a debt.""  It emphasizes the importance of keeping one's promises.  The entry indicates it falls under the ""Daily Life"" chapter.","Proverb,Argentina,Promise"
es-AR,PROVERB,Argentina,LO QUE ABUNDA NO DAÑA,"This is an idiomatic expression or common phrase in Argentina.  It translates roughly to ""What is abundant does not harm.""  It implies that having an excess of something isn't necessarily a bad thing.","Proverb,Abundance,Argentina"
es-AR,PROVERB,Argentina,"MAL DE MUCHOS, CONSUELO DE TONTOS","This is an idiom or common phrase in Argentina.  It translates roughly to ""Misery loves company"" or ""Many wrongs don't make a right"".  The literal translation is ""Many's illness, fools' comfort"". It suggests that finding comfort in shared misfortune is a foolish consolation.","Proverb,Argentina,Common Phrase"
es-AR,IDIOM,Argentina,MANDAR AL FRENTE,Idiomatic expression or common phrase in Argentina.  The provided text does not give a definition of the phrase itself.,"Argentina,Idiomatic,Everyday Life"
es-AR,IDIOM,Argentina,MANDAR FRUTA,"Idiomatic expression or common phrase in Argentina.  The provided text does not give a definition of the phrase itself, only stating its common usage in Argentina within the context of daily life.","Argentina,Idiomatic,Daily Life"
es-AR,IDIOM,Argentina,"¡METELE, QUE SON PASTELES!","Idiomatic expression or common phrase in Argentina.  The literal translation is ""Put it in, they're pastries!""  The meaning is not literal; it implies encouragement to go ahead and do something, often something risky or daring, suggesting that the potential consequences are not as serious as they might seem.  The phrase uses the playful image of pastries to downplay the risk.","Informal,Argentina,Encouragement"
es-AR,IDIOM,Argentina,METER EN LA MISMA BOLSA,Idiomatic expression or common phrase in Argentina.  The provided text does not give a definition of the phrase itself.,"Argentina, Idiom, Everyday Life"
es-AR,IDIOM,Argentina,METER PÚA,Idiomatic expression or common phrase in Argentina.  The provided text does not give a definition of the phrase itself.,"Argentina, Idiom, Everyday Life"
es-AR,IDIOM,Argentina,¿MI PLATA NO VALE?,"Idiomatic expression or common phrase in Argentina.  The phrase translates literally to ""Doesn't my money count?"" but implies frustration or disbelief that one's money is not being accepted or valued in a transaction or situation.  It suggests a feeling of being disregarded or cheated.","Frustration,Money,Argentina"
es-AR,IDIOM,Argentina,MOJAR LA OREJA,Idiomatic expression or common phrase in Argentina (Chapter: DAILY LIFE).,"Argentina,Idiomatic,Informal"
es-AR,IDIOM,Argentina,MONEDA CORRIENTE,"Idiomatic expression or common phrase in Argentina.  The provided text does not give a definition of the phrase itself, only stating its common usage in Argentina within the context of daily life ('VIDA COTIDIANA').","Argentina,Idiomatic,Daily Life"
es-AR,IDIOM,Argentina,MOSTRAR LA HILACHA,Idiomatic expression or common phrase in Argentina.  The provided text does not give a definition of the phrase itself.,"Argentina,Idiomatic,Everyday Life"
es-AR,IDIOM,Argentina,MOVER LOS HILOS,Idiomatic expression or common phrase in Argentina.  The provided text does not give a definition of the phrase itself.,"Argentina,Idiomatic Expression,Daily Life"
es-AR,IDIOM,Argentina,NADAR Y AHOGARSE EN LA ORILLA,"Idiomatic expression or common phrase in Argentina.  The literal translation is ""to swim and drown at the shore."" It refers to someone who fails at something despite having the resources or opportunity to succeed; to fail at something easy or obvious.","Argentina,Idiom,Failure"
es-AR,IDIOM,Argentina,"NI CHICHA, NI LIMONADA","Idiomatic expression or common phrase in Argentina.  The phrase literally translates to ""neither chicha nor lemonade.""  It implies something that is neither one thing nor the other; it's neither here nor there; it's neither good nor bad; it's mediocre or insignificant. The chapter 'VIDA COTIDIANA' (Daily Life) suggests its frequent use in everyday conversations.","Argentina, Idiom,Neutral"
es-AR,IDIOM,Argentina,NO ATAR LOS CORDONES,"Idiomatic expression or common phrase in Argentina.  The provided text does not give a definition of the idiom itself, only stating it's common in Argentina and falls under the category of everyday life.","Argentina, Idiom, Everyday Life"
es-AR,IDIOM,Argentina,NO COMER VIDRIO,"Idiomatic expression or common phrase in Argentina.  The literal translation is ""Don't eat glass.""  The meaning and usage are not explicitly defined in the provided text, but the context suggests it's a warning or cautionary phrase, possibly implying that one should be careful or avoid risky behavior.","Caution,Warning,Argentina"
es-AR,IDIOM,Argentina,NO HAY PRIENDA QUE NO SE PAREZCA AL DUEÑO,"This is an idiomatic expression or common phrase in Argentina.  It translates roughly to ""There is no garment that doesn't resemble its owner.""  The meaning is that a person's actions, character, or possessions reflect their personality or nature.  The context provided indicates it falls under the category of ""Everyday Life"" (VIDA COTIDIANA).","Argentina, Idiom, Proverb"
es-AR,IDIOM,Argentina,NO SER MISS UNIVERSO,"An idiomatic expression or common phrase in Argentina.  The provided text does not give a definition of the phrase's meaning, only that it is an idiom used in everyday life.","Argentina, Idiom, Informal"
es-AR,IDIOM,Argentina,NO TENER DÓNDE CAERSE MUERTO,"Idiomatic expression or common phrase in Argentina.  It literally translates to ""to not have anywhere to fall dead.""  It means to be extremely poor, destitute, or without resources; to have nowhere to go or live.","Poverty,Destitution,Argentina"
es-AR,IDIOM,Argentina,NO TENER ESCRÚPULOS,Idiomatic expression or common phrase in Argentina (Chapter: DAILY LIFE).  It means to have no scruples or to be unscrupulous.,"Informal,Argentina,Daily Life"
es-AR,IDIOM,Argentina,NO TENER GOLLETE,Idiomatic expression or common phrase in Argentina.  The provided text does not give a definition of the phrase itself.,"Argentina, Idiom, Informal"
es-AR,IDIOM,Argentina,NO TENER NI UN PELO DE TONTO,Idiomatic expression or common phrase in Argentina (Chapter: DAILY LIFE).  It implies someone is not foolish or naive; they are clever and shrewd.,"Argentina, Idiom, Clever"
es-AR,IDIOM,Argentina,NO TENER UN PESO PARTIDO AL MEDIO,"Idiomatic expression or common phrase in Argentina (Chapter: DAILY LIFE).  It literally translates to ""not having a peso split in half"", implying being extremely poor or having no money at all.","Poverty,Money,Argentina"
es-AR,IDIOM,Argentina,...O DORMIMOS JUNTOS?,"Idiomatic expression or common phrase in Argentina (Chapter: DAILY LIFE).  The phrase literally translates to ""...or do we sleep together?"".  The exact meaning and usage depend heavily on context, but it likely implies a suggestion of intimacy or spending the night together.","Informal,Intimacy,Argentina"
